,source_mat_id,source_mat_id_orig,samp_description,tax_id,scientific_name,investigation_type,env_material,collection_date,sampling_event,sampl_person,sampl_person_orcid,tidal_stage,depth,noteworthy_env_cond,replicate,samp_size_vol,time_fi,size_frac,size_frac_low,size_frac_up,membr_cut,samp_collect_device,samp_mat_process,samp_mat_process_dev,samp_store_date,samp_store_loc,samp_store_temp,store_person,store_person_orcid,other_person,other_person_orcid,long_store,ship_date,arr_date_hq,store_temp_hq,ship_date_seq,arr_date_seq,failure,failure_comment,ENA_accession_number_sample,ref_code,obs_id,chlorophyll,chlorophyll_method,sea_surf_temp,sea_surf_temp_method,sea_subsurf_temp,sea_subsurf_temp_method,sea_surf_salinity,sea_surf_salinity_method,sea_subsurf_salinity,sea_subsurf_salinity_method,alkalinity,alkalinity_method,ammonium,ammonium_method,bac_prod,bac_prod_method,biomass,biomass_method,chem_administration,conduc,conduc_method,density,density_method,diss_carb_dioxide,diss_carb_dioxide_method,diss_inorg_carb,diss_inorg_carb_method,diss_org_carb,diss_org_carb_method,diss_org_nitro,diss_org_nitro_method,down_par,down_par_method,diss_oxygen,diss_oxygen_method,n_alkanes,n_alkanes_method,nitrate,nitrate_method,nitrite,nitrite_method,organism_count,organism_count_method,ph,ph_method,part_org_carb,part_org_carb_method,part_org_nitro,part_org_nitro_method,petroleum_hydrocarb,petroleum_hydrocarb_method,phaeopigments,phaeopigments_method,phosphate,phosphate_method,pigments,pigments_method,pressure,pressure_method,primary_prod,primary_prod_method,silicate,silicate_method,sulfate,sulfate_method,sulfide,sulfide_method,turbidity,turbidity_method,water_current,water_current_method,env_package
22,EMOBON_AAOT_Wa_61,EMO BON AAOT Wa 211214 3um_1,EMOBON metagenome water sample from station AAOT collected on 2021-12-14 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-14,AAOT_Wa_211214,Mauro Bastianini,0000-0001-6758-4192,flood_tide,1.0,,1,5.0,1.5,3-200,3.0,200.0,,Niskin,WaSOP 1,,2021-12-14,"DeepFreezer No2, second shelf, drawer 2",-78.0,Mauro Bastianini,0000-0001-6758-4192,,,,2022-01-12,2022-01-14,-70.0,2022-02-22,2022-02-23,,,,EMOBON00166,AAOT,0.32,filtration on 0.2 um FG filters. extraction in acetone overnight. fluorimetric measurement,10.78,Seabird SBE 911plus CTD system,12.39,Seabird SBE 911plus CTD system,36.8,Seabird SBE 911plus CTD system,37.78,Seabird SBE 911plus CTD system,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,4.99,,1.51,,,,,,,,,,,,,,0.11,,,,,,,,7.42,,,,,,2.2,,,,water_column
23,EMOBON_AAOT_Wa_62,EMO BON AAOT Wa 211214 3um_2,EMOBON metagenome water sample from station AAOT collected on 2021-12-14 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-14,AAOT_Wa_211214,Mauro Bastianini,0000-0001-6758-4192,flood_tide,1.0,,2,5.0,1.5,3-200,3.0,200.0,,Niskin,WaSOP 1,,2021-12-14,"DeepFreezer No2, second shelf, drawer 2",-78.0,Mauro Bastianini,0000-0001-6758-4192,,,,2022-01-12,2022-01-14,-70.0,2022-02-22,2022-02-23,,,,EMOBON00167,AAOT,0.32,filtration on 0.2 um FG filters. extraction in acetone overnight. fluorimetric measurement,10.78,Seabird SBE 911plus CTD system,12.39,Seabird SBE 911plus CTD system,36.8,Seabird SBE 911plus CTD system,37.78,Seabird SBE 911plus CTD system,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,4.99,,1.51,,,,,,,,,,,,,,0.11,,,,,,,,7.42,,,,,,2.2,,,,water_column
24,EMOBON_AAOT_Wa_65,EMO BON AAOT Wa 211214 3um_BLANK,EMOBON metagenome water sample from station AAOT collected on 2021-12-14 size fraction 3-200um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2021-12-14,AAOT_Wa_211214,Mauro Bastianini,0000-0001-6758-4192,flood_tide,1.0,,blank_1,5.0,1.5,3-200,3.0,200.0,,Niskin,WaSOP 1,,2021-12-14,"DeepFreezer No2, second shelf, drawer 2",-78.0,Mauro Bastianini,0000-0001-6758-4192,,,,2022-01-12,2022-01-14,-70.0,2022-02-22,2022-02-23,,blank; non-quantifiable DNA after extraction,,EMOBON00170,AAOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
25,EMOBON_AAOT_Wa_66,EMO BON AAOT Wa 211214 0.22um_1,EMOBON metagenome water sample from station AAOT collected on 2021-12-14 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-14,AAOT_Wa_211214,Mauro Bastianini,0000-0001-6758-4192,flood_tide,1.0,,1,5.0,1.5,0.2-3,0.2,3.0,,Niskin,WaSOP 1,,2021-12-14,"DeepFreezer No2, second shelf, drawer 2",-78.0,Mauro Bastianini,0000-0001-6758-4192,,,,2022-01-12,2022-01-14,-70.0,2022-02-22,2022-02-23,,,,EMOBON00168,AAOT,0.32,filtration on 0.2 um FG filters. extraction in acetone overnight. fluorimetric measurement,10.78,Seabird SBE 911plus CTD system,12.39,Seabird SBE 911plus CTD system,36.8,Seabird SBE 911plus CTD system,37.78,Seabird SBE 911plus CTD system,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,4.99,,1.51,,,,,,,,,,,,,,0.11,,,,,,,,7.42,,,,,,2.2,,,,water_column
26,EMOBON_AAOT_Wa_67,EMO BON AAOT Wa 211214 0.22um_2,EMOBON metagenome water sample from station AAOT collected on 2021-12-14 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-14,AAOT_Wa_211214,Mauro Bastianini,0000-0001-6758-4192,flood_tide,1.0,,2,5.0,1.5,0.2-3,0.2,3.0,,Niskin,WaSOP 1,,2021-12-14,"DeepFreezer No2, second shelf, drawer 2",-78.0,Mauro Bastianini,0000-0001-6758-4192,,,,2022-01-12,2022-01-14,-70.0,2022-02-22,2022-02-23,,,,EMOBON00169,AAOT,0.32,filtration on 0.2 um FG filters. extraction in acetone overnight. fluorimetric measurement,10.78,Seabird SBE 911plus CTD system,12.39,Seabird SBE 911plus CTD system,36.8,Seabird SBE 911plus CTD system,37.78,Seabird SBE 911plus CTD system,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,4.99,,1.51,,,,,,,,,,,,,,0.11,,,,,,,,7.42,,,,,,2.2,,,,water_column
27,EMOBON_AAOT_Wa_70,EMO BON AAOT Wa 211214 0.22um_BLANK,EMOBON metagenome water sample from station AAOT collected on 2021-12-14 size fraction 0.2-3um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2021-12-14,AAOT_Wa_211214,Mauro Bastianini,0000-0001-6758-4192,flood_tide,1.0,,blank_1,5.0,1.5,0.2-3,0.2,3.0,,Niskin,WaSOP 1,,2021-12-14,"DeepFreezer No2, second shelf, drawer 2",-78.0,Mauro Bastianini,0000-0001-6758-4192,,,,2022-01-12,2022-01-14,-70.0,2022-02-22,2022-02-23,,blank; non-quantifiable DNA after extraction,,EMOBON00171,AAOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
28,EMOBON_RFormosa_Wa_1,EMO BON RFormosa Wa 210805 3um_1,EMOBON metagenome water sample from station RFormosa collected on 2021-08-05 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2021-08-05,RFormosa_Wa_210805,Bruno Louro,0000-0001-8164-581X,low_tide,0.2,,1,5.0,fi,3-200,3.0,200.0,,bucket,WaSOP 1,peristaltic pump,2021-08-05,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,0000-0001-8164-581X,,,,2021-10-12,2021-10-19,-70.0,2021-11-24,2021-11-24,,,,EMOBON00041,RFormosa,21.69,Fluorometer 10-AU,26.3,Thermo scientific  orion star A221,26.3,Thermo scientific  orion star A221,38.03,YSI ProSolo Digital,38.03,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,272.0,YSI ProSolo Digital,,,,,,,,,8.242,Thermo scientific  orion star A221,,,,,,,,,,,,,0.998766,YSI ProSolo Digital,,,,,,,,,,,,,water_column
29,EMOBON_RFormosa_Wa_2,EMO BON RFormosa Wa 210805 3um_2,EMOBON metagenome water sample from station RFormosa collected on 2021-08-05 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2021-08-05,RFormosa_Wa_210805,Bruno Louro,0000-0001-8164-581X,low_tide,0.2,,2,5.0,fi,3-200,3.0,200.0,,bucket,WaSOP 1,peristaltic pump,2021-08-05,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,0000-0001-8164-581X,,,,2021-10-12,2021-10-19,-70.0,2021-11-24,2021-11-24,,,,EMOBON00042,RFormosa,21.69,Fluorometer 10-AU,26.3,Thermo scientific  orion star A221,26.3,Thermo scientific  orion star A221,38.03,YSI ProSolo Digital,38.03,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,272.0,YSI ProSolo Digital,,,,,,,,,8.242,Thermo scientific  orion star A221,,,,,,,,,,,,,0.998766,YSI ProSolo Digital,,,,,,,,,,,,,water_column
30,EMOBON_RFormosa_Wa_5,EMO BON RFormosa Wa 210805 0.22um_1,EMOBON metagenome water sample from station RFormosa collected on 2021-08-05 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2021-08-05,RFormosa_Wa_210805,Bruno Louro,0000-0001-8164-581X,low_tide,0.2,,1,5.0,fi,0.2-3,0.2,3.0,,bucket,WaSOP 1,peristaltic pump,2021-08-05,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,0000-0001-8164-581X,,,,2021-10-12,2021-10-19,-70.0,2021-11-24,2021-11-24,,,,EMOBON00043,RFormosa,21.69,Fluorometer 10-AU,26.3,Thermo scientific  orion star A221,26.3,Thermo scientific  orion star A221,38.03,YSI ProSolo Digital,38.03,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,272.0,YSI ProSolo Digital,,,,,,,,,8.242,Thermo scientific  orion star A221,,,,,,,,,,,,,0.998766,YSI ProSolo Digital,,,,,,,,,,,,,water_column
31,EMOBON_RFormosa_Wa_6,EMO BON RFormosa Wa 210805 0.22um_2,EMOBON metagenome water sample from station RFormosa collected on 2021-08-05 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2021-08-05,RFormosa_Wa_210805,Bruno Louro,0000-0001-8164-581X,low_tide,0.2,,2,5.0,fi,0.2-3,0.2,3.0,,bucket,WaSOP 1,peristaltic pump,2021-08-05,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,0000-0001-8164-581X,,,,2021-10-12,2021-10-19,-70.0,2021-11-24,2021-11-24,,,,EMOBON00044,RFormosa,21.69,Fluorometer 10-AU,26.3,Thermo scientific  orion star A221,26.3,Thermo scientific  orion star A221,38.03,YSI ProSolo Digital,38.03,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,272.0,YSI ProSolo Digital,,,,,,,,,8.242,Thermo scientific  orion star A221,,,,,,,,,,,,,0.998766,YSI ProSolo Digital,,,,,,,,,,,,,water_column
32,EMOBON_RFormosa_Wa_11,EMO BON RFormosa Wa 211022 3um_1,EMOBON metagenome water sample from station RFormosa collected on 2021-10-22 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2021-10-22,RFormosa_Wa_211022,Bruno Louro,0000-0001-8164-581X,low_tide,0.2,,1,5.0,fi,3-200,3.0,200.0,,bucket,WaSOP 1,peristaltic pump,2021-10-22,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,0000-0001-8164-581X,,,,2022-01-24,2022-02-02,-70.0,2022-02-22,2022-02-23,,,,EMOBON00214,RFormosa,8.8688,Fluorometer 10-AU,19.3,Thermo scientific  orion star A221,19.3,Thermo scientific  orion star A221,36.95,YSI ProSolo Digital,36.95,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,219.0,YSI ProSolo Digital,,,,,,,,,8.024,Thermo scientific  orion star A221,,,,,,,,,,,,,1.00528004,YSI ProSolo Digital,,,,,,,,,,,,,water_column
33,EMOBON_RFormosa_Wa_12,EMO BON RFormosa Wa 211022 3um_2,EMOBON metagenome water sample from station RFormosa collected on 2021-10-22 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2021-10-22,RFormosa_Wa_211022,Bruno Louro,0000-0001-8164-581X,low_tide,0.2,,2,5.0,fi,3-200,3.0,200.0,,bucket,WaSOP 1,peristaltic pump,2021-10-22,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,0000-0001-8164-581X,,,,2022-01-24,2022-02-02,-70.0,2022-02-22,2022-02-23,,,,EMOBON00215,RFormosa,8.8688,Fluorometer 10-AU,19.3,Thermo scientific  orion star A221,19.3,Thermo scientific  orion star A221,36.95,YSI ProSolo Digital,36.95,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,219.0,YSI ProSolo Digital,,,,,,,,,8.024,Thermo scientific  orion star A221,,,,,,,,,,,,,1.00528004,YSI ProSolo Digital,,,,,,,,,,,,,water_column
34,EMOBON_RFormosa_Wa_15,EMO BON RFormosa Wa 211022 0.22um_1,EMOBON metagenome water sample from station RFormosa collected on 2021-10-22 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2021-10-22,RFormosa_Wa_211022,Bruno Louro,0000-0001-8164-581X,low_tide,0.2,,1,5.0,fi,0.2-3,0.2,3.0,,bucket,WaSOP 1,peristaltic pump,2021-10-22,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,0000-0001-8164-581X,,,,2022-01-24,2022-02-02,-70.0,2022-02-22,2022-02-23,,,,EMOBON00216,RFormosa,8.8688,Fluorometer 10-AU,19.3,Thermo scientific  orion star A221,19.3,Thermo scientific  orion star A221,36.95,YSI ProSolo Digital,36.95,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,219.0,YSI ProSolo Digital,,,,,,,,,8.024,Thermo scientific  orion star A221,,,,,,,,,,,,,1.00528004,YSI ProSolo Digital,,,,,,,,,,,,,water_column
35,EMOBON_RFormosa_Wa_16,EMO BON RFormosa Wa 211022 0.22um_2,EMOBON metagenome water sample from station RFormosa collected on 2021-10-22 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2021-10-22,RFormosa_Wa_211022,Bruno Louro,0000-0001-8164-581X,low_tide,0.2,,2,5.0,fi,0.2-3,0.2,3.0,,bucket,WaSOP 1,peristaltic pump,2021-10-22,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,0000-0001-8164-581X,,,,2022-01-24,2022-02-02,-70.0,2022-02-22,2022-02-23,,,,EMOBON00217,RFormosa,8.8688,Fluorometer 10-AU,19.3,Thermo scientific  orion star A221,19.3,Thermo scientific  orion star A221,36.95,YSI ProSolo Digital,36.95,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,219.0,YSI ProSolo Digital,,,,,,,,,8.024,Thermo scientific  orion star A221,,,,,,,,,,,,,1.00528004,YSI ProSolo Digital,,,,,,,,,,,,,water_column
36,EMOBON_RFormosa_Wa_21,EMO BON RFormosa Wa 211220 3um_1,EMOBON metagenome water sample from station RFormosa collected on 2021-12-20 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2021-12-20,RFormosa_Wa_211220,Bruno Louro,0000-0001-8164-581X,low_tide,0.2,,1,5.0,fi,3-200,3.0,200.0,,bucket,WaSOP 1,peristaltic pump,2021-12-20,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,0000-0001-8164-581X,,,,2022-01-24,2022-02-02,-70.0,2022-02-22,2022-02-23,,,,EMOBON00218,RFormosa,3.98132,Fluorometer 10-AU,15.0,Thermo scientific  orion star A221,15.0,Thermo scientific  orion star A221,36.3,YSI ProSolo Digital,36.3,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,256.0,YSI ProSolo Digital,,,,,,,,,8.258,Thermo scientific  orion star A221,,,,,,,,,,,,,1.005181347,YSI ProSolo Digital,,,,,,,,,,,,,water_column
37,EMOBON_RFormosa_Wa_22,EMO BON RFormosa Wa 211220 3um_2,EMOBON metagenome water sample from station RFormosa collected on 2021-12-20 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2021-12-20,RFormosa_Wa_211220,Bruno Louro,0000-0001-8164-581X,low_tide,0.2,,2,5.0,fi,3-200,3.0,200.0,,bucket,WaSOP 1,peristaltic pump,2021-12-20,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,0000-0001-8164-581X,,,,2022-01-24,2022-02-02,-70.0,2022-02-22,2022-02-23,,,,EMOBON00219,RFormosa,3.98132,Fluorometer 10-AU,15.0,Thermo scientific  orion star A221,15.0,Thermo scientific  orion star A221,36.3,YSI ProSolo Digital,36.3,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,256.0,YSI ProSolo Digital,,,,,,,,,8.258,Thermo scientific  orion star A221,,,,,,,,,,,,,1.005181347,YSI ProSolo Digital,,,,,,,,,,,,,water_column
38,EMOBON_RFormosa_Wa_25,EMO BON RFormosa Wa 211220 0.22um_1,EMOBON metagenome water sample from station RFormosa collected on 2021-12-20 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2021-12-20,RFormosa_Wa_211220,Bruno Louro,0000-0001-8164-581X,low_tide,0.2,,1,5.0,fi,0.2-3,0.2,3.0,,bucket,WaSOP 1,peristaltic pump,2021-12-20,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,0000-0001-8164-581X,,,,2022-01-24,2022-02-02,-70.0,2022-02-22,2022-02-23,,,,EMOBON00220,RFormosa,3.98132,Fluorometer 10-AU,15.0,Thermo scientific  orion star A221,15.0,Thermo scientific  orion star A221,36.3,YSI ProSolo Digital,36.3,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,256.0,YSI ProSolo Digital,,,,,,,,,8.258,Thermo scientific  orion star A221,,,,,,,,,,,,,1.005181347,YSI ProSolo Digital,,,,,,,,,,,,,water_column
39,EMOBON_RFormosa_Wa_26,EMO BON RFormosa Wa 211220 0.22um_2,EMOBON metagenome water sample from station RFormosa collected on 2021-12-20 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2021-12-20,RFormosa_Wa_211220,Bruno Louro,0000-0001-8164-581X,low_tide,0.2,,2,5.0,fi,0.2-3,0.2,3.0,,bucket,WaSOP 1,peristaltic pump,2021-12-20,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,0000-0001-8164-581X,,,,2022-01-24,2022-02-02,-70.0,2022-02-22,2022-02-23,,,,EMOBON00221,RFormosa,3.98132,Fluorometer 10-AU,15.0,Thermo scientific  orion star A221,15.0,Thermo scientific  orion star A221,36.3,YSI ProSolo Digital,36.3,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,256.0,YSI ProSolo Digital,,,,,,,,,8.258,Thermo scientific  orion star A221,,,,,,,,,,,,,1.005181347,YSI ProSolo Digital,,,,,,,,,,,,,water_column
40,EMOBON_RFormosa_Wa_29,EMO BON RFormosa Wa 211220 3um_Blank,EMOBON metagenome water sample from station RFormosa collected on 2021-12-20 size fraction 3-200um,256318,metagenome,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2021-12-20,RFormosa_Wa_211220,Bruno Louro,0000-0001-8164-581X,low_tide,,,blank_1,5.0,fi,3-200,3.0,200.0,,,WaSOP 1,peristaltic pump,2021-12-20,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,0000-0001-8164-581X,,,,2022-01-24,2022-02-02,-70.0,2022-02-22,2022-02-23,,blank; non-quantifiable DNA after extraction,,EMOBON00222,RFormosa,3.98132,Fluorometer 10-AU,15.0,Thermo scientific  orion star A221,15.0,Thermo scientific  orion star A221,36.3,YSI ProSolo Digital,36.3,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,256.0,YSI ProSolo Digital,,,,,,,,,8.258,Thermo scientific  orion star A221,,,,,,,,,,,,,1.005181347,YSI ProSolo Digital,,,,,,,,,,,,,water_column
41,EMOBON_RFormosa_Wa_30,EMO BON RFormosa Wa 211220 0.22um_Blank,EMOBON metagenome water sample from station RFormosa collected on 2021-12-20 size fraction 0.2-3um,256318,metagenome,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2021-12-20,RFormosa_Wa_211220,Bruno Louro,0000-0001-8164-581X,low_tide,,,blank_1,5.0,fi,0.2-3,0.2,3.0,,,WaSOP 1,peristaltic pump,2021-12-20,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,0000-0001-8164-581X,,,,2022-01-24,2022-02-02,-70.0,2022-02-22,2022-02-23,,blank; non-quantifiable DNA after extraction,,EMOBON00223,RFormosa,3.98132,Fluorometer 10-AU,15.0,Thermo scientific  orion star A221,15.0,Thermo scientific  orion star A221,36.3,YSI ProSolo Digital,36.3,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,256.0,YSI ProSolo Digital,,,,,,,,,8.258,Thermo scientific  orion star A221,,,,,,,,,,,,,1.005181347,YSI ProSolo Digital,,,,,,,,,,,,,water_column
42,EMOBON_OOB_So_1,EMO BON OOB So 210608 micro (1),EMOBON metagenome sediment sample from station OOB collected on 2021-06-08 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-06-08,OOB_So_210608,Bruno Hesse,,no_tide,27.0,,1,,,,,,,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2021-06-08,"room 213, freezer LECOB",-80.0,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,,,2021-07-29,,,2021-07-29,2021-08-04,,,,EMOBON00001,OOB,,,18.75,Seabird SBE 911plus CTD,,,37.85,Seabird SBE 911plus CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.962,Consort multimeter C3016,,,,,,,,,,,,,,,,,,,,,,,,,,,soft_sediment
43,EMOBON_OOB_So_9,EMO BON OOB So 210818 micro (1),EMOBON metagenome sediment sample from station OOB collected on 2021-08-18 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-08-18,OOB_So_210818,Bruno Hesse,,no_tide,27.0,,1,,,,,,,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2021-08-18,"room 213, freezer LECOB",-80.0,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,,,2021-10-21,2021-10-22,-70.0,2021-11-24,2021-11-24,,non-quantifiable DNA after extraction,,EMOBON00090,OOB,,,21.81,Seabird SBE 911plus CTD,,,35.69,Seabird SBE 911plus CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Consort multimeter C3016,,,,,,,,,,,,,,,,,,,,,,,,,,,soft_sediment
44,EMOBON_OOB_So_10,EMO BON OOB So 210818 micro (2),EMOBON metagenome sediment sample from station OOB collected on 2021-08-18 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-08-18,OOB_So_210818,Bruno Hesse,,no_tide,27.0,,2,,,,,,,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2021-08-18,"room 213, freezer LECOB",-80.0,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,,,2021-10-21,2021-10-22,-70.0,2021-11-24,2021-11-24,,non-quantifiable DNA after extraction,,EMOBON00091,OOB,,,21.81,Seabird SBE 911plus CTD,,,35.69,Seabird SBE 911plus CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Consort multimeter C3016,,,,,,,,,,,,,,,,,,,,,,,,,,,soft_sediment
45,EMOBON_OOB_So_13,EMO BON OOB So 211012 micro (1),EMOBON metagenome sediment sample from station OOB collected on 2021-10-12 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-10-12,OOB_So_211012,Bruno Hesse,,no_tide,27.0,,1,,,,,,,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2021-10-12,"room 213, freezer LECOB",-80.0,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,,,2022-01-24,2022-01-25,-70.0,2022-02-22,2022-02-23,,non-quantifiable DNA after extraction,,EMOBON00240,OOB,,,19.39,Seabird SBE 911plus CTD,,,38.15,Seabird SBE 911plus CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.988,Consort multimeter C3016,,,,,,,,,,,,,,,,,,,,,,,,,,,soft_sediment
46,EMOBON_OOB_So_14,EMO BON OOB So 211012 micro (2),EMOBON metagenome sediment sample from station OOB collected on 2021-10-12 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-10-12,OOB_So_211012,Bruno Hesse,,no_tide,27.0,,2,,,,,,,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2021-10-12,"room 213, freezer LECOB",-80.0,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,,,2022-01-24,2022-01-25,-70.0,2022-02-22,2022-02-23,,non-quantifiable DNA after extraction,,EMOBON00241,OOB,,,19.39,Seabird SBE 911plus CTD,,,38.15,Seabird SBE 911plus CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.988,Consort multimeter C3016,,,,,,,,,,,,,,,,,,,,,,,,,,,soft_sediment
47,EMOBON_OOB_So_25,EMO BON OOB So 211209 micro (1),EMOBON metagenome sediment sample from station OOB collected on 2021-12-09 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-12-09,OOB_So_211209,Bruno Hesse,,no_tide,27.0,,1,,,,,,,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2021-12-09,"room 213, freezer LECOB",-80.0,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,,,2022-01-24,2022-01-25,-70.0,2022-02-22,2022-02-23,,,,EMOBON00242,OOB,,,14.56,Seabird SBE 911plus CTD,,,37.66,Seabird SBE 911plus CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,Consort multimeter C3016,,,,,,,,,,,,,,,,,,,,,,,,,,,soft_sediment
